CODE,PFTOT,PF0004,PF0509,PF1014,PF1519,PF2024,PF2529,PF3034,PF3539,PF4044,PF4549,PF5054,PF5559,PF6064,PF6569,PF7074,PF7579,PF8084,PF85P
24660515,636,7,7,7,11,6,8,13,3,13,14,15,24,23,21,40,57,117,250
24660516,738,71,60,32,39,35,82,94,85,65,40,19,24,19,12,13,14,29,5
24660517,548,46,33,20,20,24,43,41,50,41,36,30,28,31,26,30,22,12,15
24660518,688,63,40,35,29,41,57,63,52,44,44,38,42,29,27,30,26,13,15
24660525,297,28,34,22,14,14,15,28,32,24,21,13,12,15,7,9,4,4,1
24660526,388,29,27,25,30,27,20,17,23,34,32,27,22,16,13,10,17,12,7
24660530,343,24,24,25,23,26,19,16,21,24,27,25,19,15,16,12,8,9,10
24660533,292,23,19,16,8,14,26,22,33,21,20,20,12,10,5,9,8,12,14
24660536,991,63,62,58,58,49,55,90,76,82,83,52,44,38,35,40,38,33,35
24660537,490,41,38,26,25,31,39,65,45,43,15,33,27,20,12,7,7,5,11
24660538,253,32,24,9,5,14,29,34,20,29,11,8,7,10,10,1,5,0,5
24660539,344,23,26,22,21,23,24,22,19,19,24,27,23,16,16,11,8,12,8
24660540,589,40,33,44,41,32,42,54,58,53,45,31,31,20,17,18,12,12,6
24660541,299,14,17,19,15,23,18,13,16,20,23,27,23,16,16,14,11,6,8
24660542,230,9,9,12,14,12,13,13,9,8,19,17,15,16,18,11,9,7,19
24660543,270,15,16,15,19,17,16,16,23,19,22,17,14,14,13,10,8,7,9
24660544,254,12,14,15,15,14,11,11,19,19,24,18,14,14,13,11,10,9,11
24660545,384,23,27,24,16,23,37,32,40,23,24,22,24,16,10,10,7,14,12
24660546,716,22,16,17,24,29,20,24,25,23,29,24,30,24,38,49,58,71,193
24660547,463,18,13,8,12,15,27,32,33,17,10,13,14,12,20,24,27,36,132
24660548,305,19,12,6,4,19,28,42,37,16,21,20,23,18,12,11,9,6,2
24660550,262,15,12,15,16,18,18,25,15,19,20,16,12,18,14,11,5,5,8
24660551,218,16,20,6,14,21,23,23,27,8,10,21,10,5,3,0,7,0,4
24660552,373,40,35,25,16,29,32,46,43,37,12,11,16,12,8,5,4,1,1
24660555,315,19,24,29,28,21,12,15,26,38,28,19,21,13,6,4,6,1,5
24660556,588,39,51,43,42,43,53,45,54,58,35,34,21,20,16,7,14,8,5
24660557,346,36,34,27,32,34,30,23,44,26,12,13,14,7,6,3,1,3,1
24660558,336,34,30,22,15,29,33,30,44,28,16,8,15,6,6,7,6,3,4
24660560,273,17,13,16,18,24,15,12,16,22,20,20,18,13,14,13,8,7,7
24660561,344,29,24,21,16,21,18,21,25,27,27,19,19,17,15,16,13,9,7
24660562,373,23,37,36,29,40,17,20,15,20,32,19,23,13,13,9,10,7,10
24660563,311,18,23,24,21,20,18,20,20,16,25,23,21,15,13,12,10,6,6
24660564,303,18,20,21,18,17,13,15,22,19,24,23,21,18,19,12,8,7,8
24660565,510,28,26,17,16,19,40,46,44,34,37,24,21,33,24,22,23,24,32
24660566,310,16,14,17,17,25,16,16,17,21,22,20,23,19,19,15,11,8,14
24660567,287,21,14,19,17,20,15,19,26,24,25,17,12,12,15,12,6,5,8
24660568,305,25,19,13,13,26,18,22,23,25,25,17,21,13,14,9,9,4,9
24660569,240,17,15,19,11,14,13,19,20,20,18,11,13,10,9,7,8,7,9
24660570,272,31,28,13,10,12,20,32,32,27,16,11,10,10,6,6,4,1,3
24660571,348,36,24,23,18,24,40,32,40,34,23,24,6,10,1,5,4,0,4
24660572,262,39,29,20,5,8,25,41,25,25,13,13,5,7,0,0,5,1,1
24660576,274,16,24,20,20,29,18,17,13,25,19,21,21,10,8,1,3,4,5
24660577,238,13,16,17,13,15,22,13,18,25,15,15,13,13,14,8,6,2,0
24660578,433,33,41,28,36,33,36,42,37,30,31,24,26,21,6,3,0,4,2
24660579,296,26,35,21,17,28,26,21,19,21,22,17,10,7,5,5,6,5,5
24660580,159,12,12,6,5,14,11,18,12,15,11,6,10,11,1,5,5,4,1
24660581,385,23,16,30,17,21,25,41,37,29,33,22,20,19,23,16,8,1,4
24660582,471,34,30,31,20,35,30,41,38,30,40,30,27,21,15,23,14,4,8
24660583,448,24,27,22,17,28,31,28,35,37,37,36,29,21,24,17,11,9,15
24660584,289,10,8,10,23,28,22,15,22,24,23,21,15,10,11,10,13,11,13
24660585,455,20,22,24,28,31,27,30,38,41,42,31,27,17,20,20,15,10,12
24660586,262,14,13,13,18,19,23,16,9,15,20,27,18,8,11,8,10,9,11
24660587,243,15,14,8,12,20,17,13,14,11,14,20,18,13,18,14,9,5,8
24660588,271,10,19,17,15,19,16,11,14,19,18,17,22,22,18,16,6,4,8
24660590,172,4,6,14,14,9,6,8,8,10,10,10,16,14,13,13,6,4,7
24660594,282,18,19,15,17,21,16,18,18,16,14,17,20,16,16,12,11,9,9
24660595,1177,62,66,49,40,58,72,88,94,98,87,80,70,51,65,50,40,37,70
24660596,320,21,17,12,25,25,21,32,33,32,23,20,18,11,8,6,7,5,4
24660597,227,15,14,11,16,18,13,20,21,24,13,9,9,10,11,7,2,4,10
24660598,234,10,12,17,18,17,10,6,9,18,21,21,16,13,13,6,10,8,9
24660599,242,9,7,11,16,20,20,15,15,15,12,14,20,19,17,12,7,7,6
24660600,313,12,16,16,10,24,22,23,18,26,20,16,13,15,23,20,10,17,12
24660601,363,7,6,15,20,31,27,27,36,26,26,21,20,24,21,18,14,14,10
24660602,239,13,13,12,12,14,16,22,25,21,20,12,13,11,9,6,6,4,10
24660603,217,11,10,11,19,19,14,9,11,9,17,18,16,16,11,8,6,6,6
24660604,247,12,10,14,11,23,19,19,12,17,21,20,16,15,11,11,9,6,1
24660605,287,17,17,12,20,27,20,20,19,17,18,20,25,21,13,4,3,6,8
24660606,205,12,13,14,15,13,13,11,15,18,16,7,16,7,17,6,5,5,2
24660607,494,24,17,20,20,32,41,73,39,39,33,37,26,35,23,15,10,6,4
24660608,620,46,42,22,21,27,51,90,74,46,45,32,22,20,17,23,12,11,19
24660609,554,42,26,21,24,45,57,58,40,42,40,38,30,25,26,15,12,4,9
24660610,280,20,5,4,19,34,35,39,20,24,15,17,15,10,9,5,5,0,4
24660611,980,90,48,35,46,87,125,135,97,90,58,51,37,32,20,13,7,4,5
24660613,542,39,39,40,30,41,42,37,57,55,50,38,29,15,6,6,10,6,2
24660614,220,14,19,8,9,22,18,15,16,16,22,16,19,15,5,1,2,3,0
24660615,305,23,24,29,24,21,13,25,30,22,18,20,21,16,9,2,0,4,4
24660616,506,30,39,36,28,33,29,34,61,54,35,25,38,23,13,8,7,7,6
24660617,236,16,15,11,8,22,20,18,16,18,21,18,20,8,5,3,11,5,1
24660618,361,25,27,25,20,18,15,25,39,39,31,27,18,15,13,10,5,5,4
24660619,277,22,23,30,27,20,15,13,15,20,16,13,13,12,7,6,9,8,8
24660620,239,9,8,16,17,23,15,12,18,18,14,16,20,19,17,9,4,1,3
24660621,196,10,9,10,7,18,16,14,18,15,16,17,14,7,7,4,9,5,0
24660622,279,13,7,16,10,13,11,23,6,21,19,6,16,17,29,10,23,15,24
24660623,150,8,11,4,8,9,11,15,16,19,8,10,7,7,5,7,0,4,1
24660624,244,9,3,6,9,30,21,16,27,19,17,25,19,13,11,7,0,9,3
24660625,282,6,5,6,19,23,22,13,19,21,24,21,19,20,17,16,10,6,15
24660626,277,14,18,22,15,18,19,16,25,19,14,15,17,20,16,12,7,5,5
24660627,264,14,16,19,19,18,17,19,15,14,18,22,13,15,14,9,8,7,7
24660628,289,11,12,14,10,12,15,13,25,28,19,23,15,24,22,14,13,9,10
24660629,488,6,8,11,5,9,26,27,17,24,18,20,31,39,53,63,35,37,59
24660630,251,14,16,19,17,13,10,11,9,20,17,19,20,16,15,15,9,5,6
24660631,356,15,19,17,22,20,17,22,24,23,26,29,21,21,20,21,13,9,17
24660632,252,11,11,13,13,14,20,17,21,9,23,16,21,18,19,12,2,7,5
24660633,351,19,22,14,11,25,31,27,27,24,24,21,21,25,16,20,14,2,8
24660634,348,13,18,24,27,27,17,14,19,24,25,26,28,26,19,13,13,7,8
24660635,474,31,39,28,17,19,26,43,72,46,32,19,19,17,22,21,6,8,9
24660636,308,17,19,22,18,20,18,33,24,23,19,19,15,21,14,9,9,1,7
24660637,296,18,19,10,10,20,26,34,30,24,23,12,19,20,11,12,6,2,0
24660638,249,12,17,19,21,13,7,9,14,19,19,18,21,21,15,8,9,4,3
24660639,273,11,12,11,17,24,20,15,15,16,18,23,25,23,15,13,8,3,4
24660640,231,9,13,12,12,10,10,17,21,20,15,16,16,15,17,11,10,4,3
24660641,294,19,23,19,14,15,14,18,20,23,22,22,17,18,16,11,9,10,4
24660642,263,17,20,20,13,13,11,13,16,24,24,18,11,16,19,14,7,4,3
24660643,321,17,21,16,12,15,15,27,22,36,23,15,16,21,19,11,9,11,15
24660644,342,23,21,15,20,21,21,25,23,30,24,23,18,16,17,23,10,7,5
24660645,517,21,20,26,17,20,44,39,38,37,21,26,24,20,15,23,12,24,90
24660646,343,16,15,12,6,30,49,37,30,29,11,15,20,12,20,20,15,3,3
24660649,439,12,16,25,27,36,31,19,27,35,38,36,37,24,23,23,13,7,10
24660650,872,21,20,25,35,41,47,28,32,37,45,34,46,39,59,46,46,55,216
24660652,293,10,10,11,9,19,14,19,23,23,23,9,19,19,23,16,10,18,18
24660654,205,10,12,15,13,12,9,6,9,11,14,10,15,16,12,13,11,9,8
24660655,237,10,11,18,13,20,25,25,18,9,12,12,15,15,8,11,5,5,5
24660656,297,11,13,16,16,51,43,23,21,19,18,8,15,5,14,6,9,4,5
24660657,385,14,19,16,21,43,28,24,24,39,31,25,22,21,25,12,6,8,7
24660659,342,14,20,13,13,15,30,38,31,34,29,12,14,22,24,12,5,7,9
24660660,269,11,12,16,8,18,27,22,21,16,19,12,16,16,24,13,13,3,2
24660661,394,27,20,10,13,54,45,42,39,35,29,20,19,9,19,6,2,2,3
24660662,126,5,4,8,7,8,7,8,13,13,11,7,6,4,5,5,6,5,4
24660663,344,15,16,21,10,21,26,25,44,40,39,25,20,12,10,3,8,5,4
24660664,605,23,16,19,23,37,45,41,50,57,42,41,25,22,30,34,34,25,41
24660665,291,14,10,19,14,17,19,21,31,34,26,14,14,18,15,6,9,3,7
24660666,488,23,14,20,31,30,29,35,55,40,49,40,37,34,22,13,4,6,6
24660667,297,14,11,10,18,14,24,21,34,37,22,20,21,22,9,10,5,5,0
24660668,254,9,12,5,18,18,16,13,26,28,26,18,18,16,10,11,1,3,6
24660669,327,20,20,16,23,17,27,26,24,27,27,16,28,13,20,12,5,5,1
24660670,418,27,21,28,26,29,27,26,51,50,38,30,17,15,9,12,7,4,1
24660671,454,23,21,21,28,31,33,35,53,52,31,33,24,25,20,6,12,6,0
24660672,241,18,20,10,13,14,9,13,24,32,23,18,20,9,10,5,0,3,0
24660673,261,16,19,5,18,10,15,32,22,32,26,18,6,15,4,8,5,6,4
24660676,224,16,15,12,6,14,12,18,28,18,30,16,10,10,11,1,3,0,4
24660677,283,22,22,20,15,19,15,18,28,20,16,20,16,12,11,11,7,5,6
24660678,525,30,31,30,33,26,26,34,55,57,56,47,36,20,22,7,7,0,8
24660679,338,25,24,17,11,19,14,32,45,25,29,25,19,17,12,9,7,2,6
24660680,237,8,9,14,12,18,15,11,18,16,27,16,18,17,11,12,5,7,3
24660681,558,37,44,33,36,36,32,36,42,35,41,43,42,20,18,21,15,14,13
24660682,116,7,7,6,4,10,9,5,8,8,6,8,6,8,8,7,3,3,3
24660683,237,10,11,15,18,25,19,12,15,20,20,20,16,12,10,1,3,5,5
24660684,294,16,10,19,20,36,19,26,20,22,29,17,22,14,11,1,7,0,5
24660685,332,22,13,15,15,21,29,36,30,23,27,19,24,19,8,11,6,13,1
24660686,205,9,10,9,11,10,5,12,26,18,20,20,15,16,6,5,6,3,4
24660687,582,28,23,17,16,23,16,46,34,37,30,36,25,23,22,13,21,40,132
24660688,308,18,12,9,16,38,38,40,33,21,13,14,13,10,10,9,5,3,6
24660689,396,27,16,17,9,39,61,42,40,37,17,19,19,19,15,6,3,9,1
24660690,313,22,10,22,15,32,33,29,25,27,25,13,9,15,12,13,6,5,0
24660691,318,9,6,19,25,34,22,22,18,17,16,17,16,17,16,14,16,15,19
24660692,323,19,13,11,9,64,48,40,23,21,12,14,9,5,6,8,7,9,5
24660693,394,21,15,17,6,55,56,48,31,25,22,19,15,19,16,13,5,3,8
24660694,341,15,10,10,10,56,70,44,35,19,7,8,13,11,17,3,0,4,9
24660695,546,29,18,15,29,102,83,55,52,42,16,9,16,22,15,17,5,11,10
24660696,290,11,10,5,10,59,58,34,31,15,6,3,6,17,10,6,0,4,5
24660697,361,12,6,11,37,109,61,34,18,10,6,10,11,9,5,7,9,0,6
24660698,117,5,3,0,11,27,18,14,11,1,0,0,4,5,5,10,1,1,1
24660699,268,15,9,7,11,39,28,17,12,16,10,12,12,18,13,8,11,9,21
24660700,304,15,10,1,11,38,39,22,16,19,14,6,6,7,9,22,18,22,29
24660701,292,6,7,11,8,33,33,24,19,15,8,9,14,12,17,21,14,12,29
24660710,302,10,17,18,21,19,14,11,14,25,26,21,27,27,20,15,8,4,5
24660711,333,9,18,25,26,18,12,11,15,25,25,22,28,29,27,19,8,9,7
24660712,260,9,7,19,24,26,10,9,9,16,21,23,28,20,8,5,12,6,8
24660713,256,10,12,27,24,22,10,4,8,19,22,24,24,15,10,8,9,5,3
24660714,258,13,14,16,16,20,11,9,13,19,17,19,21,19,13,15,12,4,7
24660715,278,9,11,18,25,24,13,7,14,15,20,28,27,17,19,15,8,3,5
24660716,292,18,19,19,16,12,10,10,20,17,16,19,21,19,16,18,12,12,18
24660717,368,17,18,25,26,28,20,15,18,17,30,33,33,26,25,19,10,4,4
24660718,308,12,13,20,20,21,19,14,20,17,25,24,23,24,16,11,11,10,8
24660719,216,12,16,15,12,17,17,10,10,10,13,15,16,15,15,12,5,2,4
24660722,210,14,19,9,6,24,20,15,25,16,11,8,9,9,12,7,2,3,1
24660723,286,9,9,13,8,35,50,43,25,9,15,17,15,14,11,7,1,1,4
24660724,210,7,3,5,8,26,20,28,28,18,10,12,5,9,13,7,6,2,3
24660725,308,14,12,10,16,24,29,40,26,30,23,16,16,19,15,7,2,0,9
24660726,272,14,22,16,14,20,22,18,21,23,24,18,15,15,11,7,8,3,1
24660727,356,17,27,23,23,18,9,8,14,28,35,30,24,23,24,25,15,5,8
24660728,338,15,24,20,13,22,45,38,31,14,17,13,20,19,15,12,7,7,6
24660729,180,6,7,10,9,12,18,16,12,19,19,10,12,8,10,6,1,3,2
24660730,287,16,18,15,13,20,25,19,17,29,26,21,20,13,10,6,7,4,8
24660731,195,6,6,1,5,13,28,23,24,15,11,14,15,11,12,2,0,4,5
24660732,172,6,5,7,12,17,16,14,18,15,9,15,16,10,5,1,4,2,0
24660733,255,14,13,10,5,23,24,15,24,21,17,17,16,22,16,8,4,2,4
24660734,260,8,9,5,5,30,31,24,24,19,13,13,23,20,12,9,4,3,8
24660735,287,15,16,18,17,16,30,20,29,19,21,20,12,15,17,7,4,3,8
24660736,440,24,26,25,18,31,43,45,45,55,23,23,26,20,13,9,6,4,4
24660737,373,20,28,10,16,26,24,50,55,35,22,13,13,14,10,15,1,3,18
24660738,247,18,18,8,5,10,19,29,32,33,19,17,20,8,7,0,0,4,0
24660741,888,43,45,38,32,46,61,123,133,78,64,41,21,29,26,25,19,23,41
24660742,180,7,4,8,10,8,20,21,19,11,22,11,7,5,7,5,5,5,5
24660743,200,7,5,4,8,17,27,24,13,12,17,15,12,9,6,11,6,2,5
24660744,647,52,52,40,37,56,52,44,53,53,51,38,31,31,22,13,9,8,5
24660745,273,10,11,18,16,21,21,18,16,20,21,20,19,17,17,14,6,3,5
24660746,308,13,16,17,17,19,15,14,16,15,17,20,23,25,22,24,16,10,9
24660748,312,14,17,20,16,17,16,24,28,30,24,18,11,14,18,7,10,10,18
24660749,379,20,22,21,18,30,26,31,56,39,33,17,17,10,16,7,8,3,5
24660750,314,16,19,18,18,14,15,19,23,28,26,18,19,18,17,15,13,7,11
24660751,339,17,24,17,20,15,18,17,32,33,28,20,16,17,17,17,15,7,9
24660752,222,13,15,7,7,13,14,15,17,28,14,14,14,15,7,5,12,7,5
24660753,326,11,14,8,12,6,0,4,9,14,13,19,14,31,36,62,24,22,27
24660754,318,10,11,18,17,25,23,17,19,21,25,29,27,28,20,13,7,4,4
24660755,729,37,41,42,31,32,26,33,51,69,56,34,32,38,46,25,33,30,73
24660756,279,9,11,17,15,20,18,11,12,17,18,18,29,24,18,16,13,8,5
24660757,363,15,20,10,12,22,34,31,26,21,27,24,26,31,21,23,13,2,5
24660758,258,10,10,6,11,11,26,15,15,18,15,8,9,17,33,20,18,8,8
24660759,423,14,20,32,22,18,24,23,28,29,34,25,37,37,28,20,15,9,8
24660760,250,13,19,16,19,16,11,8,14,21,27,21,17,14,9,8,8,4,5
24660761,277,9,14,14,14,18,15,11,17,22,24,19,19,20,20,17,12,5,7
24660762,376,13,20,16,19,24,25,17,19,22,24,17,24,29,36,27,24,9,11
24660763,282,15,17,22,12,13,24,18,26,26,21,12,18,13,10,15,9,7,4
24660764,442,32,23,21,16,21,55,44,48,44,22,28,28,16,19,7,5,4,9
24660765,381,14,10,20,15,24,28,26,25,16,21,20,42,17,15,13,14,15,46
24660766,308,13,6,12,11,8,9,11,23,13,7,13,21,20,32,33,25,27,24
24660767,279,15,13,19,21,18,14,8,13,22,28,19,15,18,19,17,11,4,5
24660768,282,13,16,18,16,18,14,12,11,18,16,17,19,19,19,20,16,9,11
24660769,421,20,24,24,29,37,29,26,31,35,27,28,29,24,17,16,9,7,9
24660770,266,11,11,18,23,22,16,12,13,17,18,23,18,16,15,14,11,4,4
24660771,376,17,20,27,30,26,21,17,24,24,24,30,30,23,18,17,13,7,8
24660772,282,10,13,16,11,24,19,18,30,14,14,15,18,27,14,12,11,9,7
24660773,284,11,13,21,16,22,23,16,18,18,26,27,17,15,11,10,12,6,2
24660774,380,18,20,24,25,19,22,25,36,33,32,26,19,17,15,11,14,6,18
24660775,311,14,16,18,15,16,18,21,27,22,12,18,11,17,23,23,11,16,13
24660776,374,24,23,17,20,27,25,21,25,28,22,24,27,25,16,13,12,12,13
24660777,217,17,17,17,16,15,12,11,16,16,14,12,13,11,7,6,6,6,5
24660778,281,11,12,14,16,14,19,16,19,25,19,26,25,16,20,8,9,5,7
24660779,290,10,13,17,14,15,18,21,17,20,26,17,20,20,15,14,8,7,18
24660780,300,13,14,23,21,20,15,14,23,21,21,22,17,20,16,15,10,4,11
24660781,291,17,19,27,28,19,13,13,15,15,20,22,18,16,12,11,7,6,13
24660783,300,13,16,18,21,24,15,11,11,18,21,21,23,22,19,17,12,8,10
24660784,241,9,12,17,18,18,12,10,9,14,16,22,24,18,12,12,10,6,2
24660785,281,9,13,18,25,23,15,7,8,20,18,23,23,18,14,17,12,8,10
24660786,215,15,15,17,15,14,12,9,10,14,12,12,16,16,15,11,6,2,4
24660787,203,13,14,18,14,8,6,4,11,13,14,13,12,17,15,14,10,4,3
24660788,494,30,26,17,15,19,25,21,19,19,14,19,26,27,29,39,43,46,60
24660794,588,46,35,27,19,18,27,39,57,35,29,20,22,29,34,41,35,26,49
24660797,239,27,24,18,9,10,10,17,20,21,8,10,8,13,14,8,8,6,8
24660798,305,18,20,24,17,14,16,21,27,24,14,10,14,18,24,16,17,8,3
24660799,279,21,24,24,19,15,13,11,20,21,17,15,14,11,20,14,10,5,5
24660800,259,18,22,24,14,11,13,11,13,18,19,20,12,17,16,15,6,3,7
24660801,217,11,11,14,12,17,13,11,10,9,10,16,11,14,16,12,12,9,9
24660802,317,19,22,25,20,20,17,17,22,25,23,25,20,14,15,10,12,6,5
24660803,207,7,10,12,10,11,11,7,11,16,11,11,14,21,21,11,9,7,7
24660804,300,13,16,19,20,15,15,17,21,23,23,26,24,16,16,11,13,7,5
24660805,254,14,18,13,16,14,12,20,27,28,16,17,16,11,20,6,5,1,0
24660806,288,12,15,21,22,18,15,14,15,18,19,21,21,21,22,11,11,8,4
24660807,350,11,11,18,15,15,14,18,19,28,21,21,18,23,21,21,20,22,34
24660808,173,5,5,9,9,7,8,7,9,13,12,12,11,14,13,17,12,4,6
24660809,283,15,18,16,15,13,12,13,17,18,19,23,23,23,18,11,11,8,10
24660810,245,9,10,15,12,15,16,14,12,20,17,21,23,19,14,11,11,5,1
24660812,661,35,49,39,30,37,42,42,64,70,69,46,48,38,23,15,9,4,1
24660813,317,15,22,9,15,20,31,27,18,16,18,25,30,28,19,14,1,4,5
24660814,311,18,24,19,13,24,19,19,25,20,28,24,25,19,11,11,6,2,4
24660815,269,14,17,12,14,19,22,15,18,18,12,14,28,22,11,11,9,11,2
24660816,447,20,27,19,14,25,32,22,41,24,26,22,26,26,21,27,17,27,31
24660818,345,17,26,17,17,26,28,36,27,19,26,26,27,24,8,8,7,3,3
24660820,284,14,15,20,20,16,12,11,15,20,20,26,26,22,16,11,7,5,8
24660821,301,15,16,17,15,22,18,10,12,26,22,25,25,21,19,15,8,6,9
24660822,197,14,15,9,5,20,22,26,13,15,12,10,6,10,6,1,4,8,1
24660823,293,11,11,15,8,27,29,35,30,26,19,16,17,10,12,10,5,5,7
24660824,439,34,35,13,15,32,44,56,83,45,17,12,9,11,12,11,2,0,8
24660825,291,12,11,18,17,21,20,18,19,21,21,25,22,18,15,11,7,7,8
24660826,240,7,8,13,21,16,8,8,12,15,20,24,20,20,19,10,9,7,3
24660827,355,12,14,18,23,22,16,18,24,26,33,36,25,23,21,14,9,9,12
24660828,305,12,13,19,19,14,10,8,17,22,19,24,22,27,29,20,12,9,9
24660829,301,11,11,18,22,20,12,14,20,23,21,30,28,27,21,12,7,3,1
24660830,315,20,22,20,17,17,14,11,20,25,20,23,19,21,18,20,15,7,6
24660832,209,9,12,15,12,12,11,5,8,19,19,19,17,14,10,10,8,4,5
24660833,201,10,9,11,15,14,9,8,11,13,11,19,16,14,13,14,8,3,3
24660834,315,18,19,24,21,13,13,14,21,19,19,32,24,18,19,13,10,8,10
24660835,410,19,19,25,18,23,20,33,33,27,36,39,35,23,21,14,9,10,6
24660836,268,17,16,13,13,13,11,18,20,19,17,16,19,21,14,8,12,8,13
24660837,346,21,26,27,22,18,17,20,19,22,22,27,24,20,20,16,11,8,6
24660838,306,10,10,15,22,15,12,14,16,21,22,27,24,23,24,16,12,11,12
24660839,385,18,23,21,15,21,21,31,39,30,27,33,25,19,22,16,11,5,8
24660840,417,3,5,2,7,14,13,8,7,12,17,23,19,32,45,56,66,38,50
24660841,378,23,28,28,24,16,14,28,38,27,28,26,23,14,17,12,10,7,15
24660842,353,16,22,16,14,16,24,22,37,31,39,18,17,18,20,16,7,8,12
24660843,164,8,12,11,8,9,11,7,11,10,8,12,11,9,9,8,13,4,3
24660844,308,20,21,18,18,30,34,34,18,21,12,13,24,13,7,10,6,4,5
24660845,296,22,16,24,22,22,17,21,15,24,20,16,25,18,10,7,5,4,8
24660846,359,23,23,22,18,19,20,20,25,27,28,23,23,22,19,18,11,9,9
24660847,325,19,16,15,23,14,30,21,27,26,26,23,22,17,13,9,9,5,10
24660848,216,14,16,11,12,19,20,18,13,16,19,10,12,7,12,8,1,0,8
24660849,345,24,22,18,18,19,15,15,40,40,34,22,19,11,14,12,9,8,5
24660850,278,4,3,0,4,4,4,2,7,12,4,6,11,17,26,32,44,36,62
24660851,277,16,15,18,22,19,16,11,13,14,23,19,18,21,18,11,10,7,6
24660852,294,17,15,14,11,15,10,18,30,23,33,14,18,12,14,12,14,11,13
24660853,325,13,11,20,20,16,14,13,18,20,32,17,21,23,29,21,15,12,10
24660854,449,30,32,31,30,25,22,19,33,31,22,22,22,24,24,21,15,12,34
24660855,255,14,15,22,22,13,11,7,13,18,16,12,14,22,21,16,10,4,5
24660856,516,40,41,31,15,20,30,58,50,51,27,21,17,14,18,21,18,18,26
24660857,309,14,16,22,20,18,23,18,13,17,22,23,24,19,20,15,12,7,6
24660858,243,14,16,17,15,13,13,11,13,15,15,14,20,17,18,12,9,5,6
24660859,346,17,19,22,16,22,21,23,28,40,25,18,20,21,17,16,11,6,4
24660860,402,29,41,23,17,9,7,26,44,55,24,7,9,10,4,10,11,10,66
24660861,550,49,66,33,16,21,38,65,71,42,29,17,20,15,16,16,21,9,6
24660862,262,13,16,8,6,5,8,20,29,21,17,18,15,16,14,13,10,12,21
24660863,358,17,21,10,16,19,17,23,25,39,23,31,13,17,18,17,15,18,19
24660864,540,30,35,23,13,20,22,32,47,56,32,18,11,13,14,10,16,22,126
24660865,606,31,35,31,27,54,39,40,43,62,46,36,41,34,22,23,12,11,19
24660866,520,44,57,27,22,20,20,41,65,55,46,21,13,20,15,16,17,6,15
24660868,315,16,15,15,16,19,23,23,16,25,24,30,20,18,14,17,13,6,5
24660869,151,4,8,10,5,8,4,6,15,16,10,13,8,10,9,10,6,4,5
24660870,240,9,8,1,7,28,12,12,13,13,17,18,6,15,10,9,10,9,43
24660871,389,25,23,25,19,19,32,36,32,37,22,28,32,15,15,7,12,8,2
24660872,381,35,29,15,9,33,45,48,39,41,18,21,10,11,5,5,11,5,1
24660874,283,20,17,12,13,16,17,28,23,15,18,18,15,18,16,15,11,6,5
24660876,287,15,14,17,10,15,19,23,18,24,19,17,12,18,21,15,13,7,10
24660877,244,10,9,12,8,9,17,22,11,15,22,14,16,15,14,18,11,13,8
24660878,126,7,7,5,3,7,1,10,14,9,10,11,6,4,6,9,5,6,6
24660879,266,11,16,23,8,21,22,20,17,19,16,16,15,17,10,13,10,5,7
24660880,324,16,17,19,24,27,24,16,16,24,23,19,16,16,18,18,14,10,7
24660881,148,4,4,9,6,9,14,9,10,12,12,10,10,3,7,11,7,5,6
24660882,238,14,19,15,10,21,13,14,14,22,15,14,13,13,10,9,10,8,4
24660883,400,20,16,13,19,28,30,18,22,28,31,29,22,24,19,27,29,12,13
24660884,347,22,20,15,17,23,19,17,25,25,27,25,15,16,13,28,16,10,14
24660885,330,23,25,13,14,27,25,21,22,20,21,18,25,15,14,17,13,8,9
24660886,486,29,22,28,17,26,40,49,39,43,31,23,30,30,21,25,8,12,13
24660887,219,10,12,6,5,13,18,15,17,18,16,17,11,10,14,14,9,3,11
24660888,239,18,28,22,17,10,15,10,30,20,10,9,9,13,9,9,4,1,5
24660889,209,13,18,6,6,19,14,10,5,17,18,10,13,13,11,14,11,3,8
24660890,321,17,21,20,23,18,23,20,28,22,26,23,16,17,11,9,10,8,9
24660891,234,13,13,11,13,19,16,8,13,15,15,14,14,18,15,12,10,8,7
24660892,281,13,13,14,17,20,16,14,16,22,24,25,20,17,16,13,10,6,5
24660893,271,8,9,10,14,17,18,11,11,14,27,24,22,21,20,12,15,10,8
24660894,382,17,17,15,20,25,27,17,27,34,44,23,21,21,24,18,10,12,10
24660895,256,12,12,6,10,17,19,12,14,15,15,22,20,16,21,19,16,4,6
24660896,219,12,15,8,8,12,12,12,12,14,24,18,12,13,14,13,9,6,5
24660897,340,24,22,20,19,21,27,32,24,26,27,27,19,16,15,11,6,4,0
24660898,139,8,7,5,5,11,13,10,11,2,6,16,6,5,3,9,10,8,4
24660899,263,20,22,17,10,14,13,13,17,16,27,11,14,17,15,11,10,7,9
24660900,335,12,9,16,13,32,22,14,20,18,28,27,22,20,13,24,21,14,10
24660901,282,11,11,9,5,18,19,18,19,13,12,21,19,24,25,21,11,13,13
24660902,289,10,10,14,8,13,20,21,23,16,16,16,17,18,23,25,17,12,10
24660903,256,11,13,11,11,14,17,20,16,11,16,19,17,17,18,14,12,11,8
24660904,207,10,12,9,10,13,12,15,21,16,9,15,13,10,9,14,7,6,6
